objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,crp_area_change_1,crp_area_change_2,crp_area_change_3,crp_area_change_4,crp_area_change_5,crp_area_change_888,crp_area_change_999,crp_harv_change_1,crp_harv_change_2,crp_harv_change_3,crp_harv_change_4,crp_harv_change_5,crp_harv_change_888,crp_harv_change_999,crp_main_1100,crp_main_1200,crp_main_1300,crp_main_1400,crp_main_1500,crp_main_1600,crp_main_1990,crp_main_2100,crp_main_2200,crp_main_2300,crp_main_2400,crp_main_2500,crp_main_2600,crp_main_2990,crp_main_3100,crp_main_3200,crp_main_3300,crp_main_3400,crp_main_3500,crp_main_3600,crp_main_3700,crp_main_3990,crp_main_4100,crp_main_4200,crp_main_4300,crp_main_4400,crp_main_4500,crp_main_4600,crp_main_4700,crp_main_4900,crp_main_4101,crp_main_4990,crp_main_5100,crp_main_5200,crp_main_5300,crp_main_5400,crp_main_5500,crp_main_5600,crp_main_5700,crp_main_5800,crp_main_5900,crp_main_5101,crp_main_5110,crp_main_5990,crp_main_6100,crp_main_6200,crp_main_6300,crp_main_6400,crp_main_6990,crp_main_7100,crp_main_7200,crp_main_7300,crp_main_7400,crp_main_7500,crp_main_7600,crp_main_7700,crp_main_7800,crp_main_7900,crp_main_7101,crp_main_7110,crp_main_7120,crp_main_7130,crp_main_7140,crp_main_7150,crp_main_7160,crp_main_7170,crp_main_7180,crp_main_7990,crp_main_8100,crp_main_8200,crp_main_8300,crp_main_8400,crp_main_8500,crp_main_8600,crp_main_8700,crp_main_8800,crp_main_8990,crp_main_9100,crp_main_9200,crp_main_9300,crp_main_9400,crp_main_9500,crp_main_9990,crp_main_10100,crp_main_10200,crp_main_10300,crp_main_10400,crp_main_10500,crp_main_10600,crp_main_10990,crp_main_777000,crp_main_888000,crp_main_999000,crp_irrig_source_1,crp_irrig_source_2,crp_irrig_source_3,crp_irrig_source_4,crp_irrig_source_5,crp_irrig_source_666,crp_irrig_source_888,crp_irrig_source_999,crp_irrig_system_1,crp_irrig_system_2,crp_irrig_system_3,crp_irrig_system_4,crp_irrig_system_5,crp_irrig_system_888,crp_irrig_system_999,crp_irrig_pay_0,crp_irrig_pay_1,crp_irrig_pay_888,crp_irrig_pay_999,crp_storage_1,crp_storage_2,crp_storage_3,crp_storage_4,crp_storage_5,crp_storage_6,crp_storage_888,crp_storage_999,crp_salesprice_1,crp_salesprice_2,crp_salesprice_3,crp_salesprice_4,crp_salesprice_5,crp_salesprice_888,crp_salesprice_999,crp_proddif_0,crp_proddif_1,crp_proddif_888,crp_proddif_999,crp_proddif_access_credit_1,crp_proddif_access_fertilize_1,crp_proddif_access_fuel_1,crp_proddif_access_labour_1,crp_proddif_access_machinery_1,crp_proddif_access_pesticide_1,crp_proddif_access_plot_1,crp_proddif_animal_grazing_1,crp_proddif_dk_1,crp_proddif_excess_water_1,crp_proddif_lack_irrigation_1,crp_proddif_other_1,crp_proddif_pest_outbreak_1,crp_proddif_plant_disease_1,crp_proddif_ref_1,crp_proddif_seed_quality_1,crp_proddif_seed_quantity_1,crp_proddif_soil_erosion_1,crp_salesdif_0,crp_salesdif_1,crp_salesdif_888,crp_salesdif_999,crp_saledif_competition_1,crp_saledif_damage_losses_1,crp_saledif_dk_1,crp_saledif_low_demand_1,crp_saledif_low_price_1,crp_saledif_marketing_cost_1,crp_saledif_other_1,crp_saledif_pay_delay_1,crp_saledif_processing_1,crp_saledif_ref_1,crp_seed_company_1,crp_seed_dk_1,crp_seed_gov_1,crp_seed_market_1,crp_seed_ngo_1,crp_seed_organized_community_1,crp_seed_other_1,crp_seed_ownprod_1,crp_seed_ref_1,crp_seed_relatives_friends_1,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,crp_harv_lastyr_kg_median,crp_harv_lastyr_kg_wmean,crp_harv_lastyr_kg_stddev,crp_harv_lastyr_kg_ci_low,crp_harv_lastyr_kg_ci_high,crp_harv_vol_kg_median,crp_harv_vol_kg_wmean,crp_harv_vol_kg_stddev,crp_harv_vol_kg_ci_low,crp_harv_vol_kg_ci_high,crp_landsize_ha_median,crp_landsize_ha_wmean,crp_landsize_ha_stddev,crp_landsize_ha_ci_low,crp_landsize_ha_ci_high
4164,Chad,TCD,148,Lac,TD07,TD0701,Mamdi,Mamdi,TD0701,2,7,8/13/2024 12:00:00 AM,8/27/2024 12:00:00 AM,8/20/2024 12:00:00 AM,263,244,112,104,51.7072,1.5208,41.0616,5.703,,,39.5408,92.7688,42.5824,0.4098,9.4254,47.5368,40.5702,2.049,,,,15.1626,3.6882,48.3564,32.784,,,,0.8196,2.4588,,96.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4098,,,,,,,,,,,96.303,,0.4098,,2.049,1.2294,,,,,,,,,,87.2874,12.7038,,,87.6972,11.0646,0.8196,,,0.4098,,,2.404,80.7744,3.3656,13.4624,,,,5.7372,94.254,,,0.4348,3.4784,2.174,4.348,2.174,1.3044,1.3044,1.7392,,91.308,4.348,,40.0016,38.6972,,4.348,3.0436,0.4348,44.2336,55.7728,,,1.7242,6.0347,,75.0027,71.5543,94.831,,1.7242,1.7242,,,,1.2294,78.2718,1.6392,,,44.6682,,6.9666,3,2.8,0.531645237629802,2.6729124803937,2.9270875196063,9,8.87007874015748,2.79118732070657,8.51980940263641,9.22034807767855,112500,135430.098859316,87806.8271031924,124601.297040304,146258.900678328,400,623.360655737705,2341.70229127406,323.536400631261,923.184910844149,200,296.102459016393,281.940483050826,260.003679239792,332.201238792995,1,1.16834560751938,0.676764599936868,1.04917400644268,1.28751720859608
4165,Chad,TCD,148,Lac,TD07,TD0702,Wayi,Wayi,TD0702,2,7,8/17/2024 12:00:00 AM,9/1/2024 12:00:00 AM,8/24/2024 12:00:00 AM,264,257,152,28,40.5316,0.7576,56.82,1.894,,,10.6064,97.3516,57.5776,,12.4512,82.8783,4.6692,,,,1.9455,56.4195,4.6692,33.8517,3.1128,,,,,36.9645,0.3891,62.256,,,,,,,0.3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6096,,0.3891,,,,,,,,,,,,,98.8314,1.1673,,,92.2167,7.3929,,,0.3891,,,,,93.821,2.062,4.124,,,,4.2801,95.7186,,,,11.382,,1.626,2.0325,0.813,1.626,6.0975,,92.2755,4.4715,0.813,37.8045,45.528,,0.813,0.4065,1.626,41.7555,58.2515,,,,2.655,,17.7,15.93,100.005,,,,,,,,73.5399,,,,56.8086,,8.1711,3,2.88888888888889,0.520150510426934,2.71550538541324,3.06227239236453,8,8.14901960784313,2.56739106209992,7.82746707828276,8.47057213740351,112000,132372.329545455,63715.5906119863,124529.482498396,140215.176592513,500,501.210116731518,644.493763637074,420.805283904752,581.614949558283,300,418.550389105058,410.2321357829,367.371233993225,469.729544216892,1,1.17176388970238,0.598405603562443,1.07942790043661,1.26409987896815
4166,Chad,TCD,148,Ouaddaï,TD14,TD1402,Abdi,Abdi,TD1402,2,7,8/30/2024 12:00:00 AM,9/1/2024 12:00:00 AM,8/31/2024 12:00:00 AM,177,169,10,3,90.965,1.13,4.52,3.39,,,1.695,95.485,5.65,,52.6613,30.7684,15.9759,0.5917,,,,65.087,11.834,23.0763,,,,,1.1834,72.7791,20.1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5502,,,0.5917,,,,,,,,,,,,,,,,,,,,,99.9973,,,,,,,,,,,,,,,97.6305,2.3668,,,28.9933,27.8099,21.3012,17.1593,1.7751,2.9585,,,,76.5248,2.6088,20.8704,,,,16.5676,83.4297,,,0.7092,2.8368,,4.9644,1.4184,,4.2552,27.6588,,12.0564,9.9288,0.7092,33.3324,56.736,,4.2552,,7.8012,6.9568,93.0472,,,7.4768,3.7384,,13.0844,10.2806,79.441,,,4.673,,,,,41.419,,0.5917,24.8514,34.3186,,37.8688,3,2.78260869565217,0.517666829821966,2.56672670425795,2.9984906870464,7,6.97159090909091,3.05403585647718,6.51117768035334,7.43200413782848,69500,80782.4858757062,52794.58949907,72845.9171763031,88719.0545751094,300,6061.89349112426,73802.6576438597,-5292.361531008,17416.1485132565,300,520.994082840237,1266.37516857109,326.167133829299,715.821031851174,2,9.40080489190476,22.0291964895028,5.47577128382654,13.325838499983
4167,Chad,TCD,148,Ouaddaï,TD14,TD1403,Assoungha,Assoungha,TD1403,2,7,8/16/2024 12:00:00 AM,8/31/2024 12:00:00 AM,8/23/2024 12:00:00 AM,253,230,43,2,75.107,1.1859,15.812,7.906,,,0.7906,90.919,16.9979,,39.132,40.8712,18.2616,1.7392,,,,65.6548,10.4352,22.1748,1.7392,,,,,85.6556,1.3044,,,,,,,,,,,,,,,,,,0.8696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1744,,,,,,,,,,,,,,,,,,,,,,,,100.004,,,,,,,,,,,,,,,95.656,4.348,,,91.308,8.2612,0.4348,,,,,,2.0691,91.7301,4.8279,1.3794,,,,28.262,71.742,,,2.4244,24.244,0.6061,7.8793,8.4854,,41.2148,40.0026,,38.7904,0.6061,,3.0305,3.0305,,43.6392,12.122,6.061,55.176,44.8305,,,,78.4635,,3.077,4.6155,90.7715,,,1.5385,,0.4348,,,36.958,,,,75.6552,,6.522,2,2.36363636363636,0.483326548068953,2.23329288674319,2.49397984052953,6,6.696,2.77046633662153,6.34556064781813,7.04643935218187,90000,105423.893280632,74613.0038266955,96042.1345606208,114805.652000644,600,632.815152173913,370.775013654803,583.918791368506,681.71151297932,800,848.674456521739,459.208807128271,788.115792395388,909.23312064809,2,2.27832601156069,1.03290349328047,2.12126561476641,2.43538640835498
4168,Chad,TCD,148,Ouaddaï,TD14,TD1401,Ouara,Ouara,TD1401,2,7,8/10/2024 12:00:00 AM,8/23/2024 12:00:00 AM,8/16/2024 12:00:00 AM,272,271,40,66,85.2832,0.3676,14.3364,,,,24.2616,99.6196,14.704,0.369,45.018,37.638,16.974,,,,11.808,78.597,2.214,7.38,,,,,0.369,90.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.487,,,0.738,,,,,,,,,,,,,,,,,,,,,99.999,,,,,,,,,,,,,,,9.963,90.036,,,21.033,46.494,18.819,9.594,2.583,1.476,,,,89.6172,3.247,7.1434,,,,5.904,94.095,,,,10.1972,14.9036,55.6924,34.5136,41.9654,4.7064,5.0986,,,1.5688,,7.4518,12.9426,,60.0066,45.103,,69.4858,30.5218,,,2.1277,70.2141,,27.6601,14.8939,85.108,,8.5108,40.4263,,0.369,,,59.04,,,,75.645,,0.369,3,2.52631578947368,0.535458147766792,2.38446946095944,2.66816211798793,6,6.39705882352941,2.42370895931387,6.10314093985274,6.69097670720609,111500,101679.058823529,54976.932400365,95012.126492378,108345.991154681,500,963.300405904059,1262.60616713693,809.904680859723,1116.69613094839,2500,4211.72409594096,5305.08494618032,3567.20217539115,4856.24601649077,1,1.55137126472906,0.675128900841236,1.45660174574176,1.64614078371637
4169,Chad,TCD,148,Sila,TD21,TD2102,Djourf Al Ahmar,Djourf Al Ahmar,TD2102,2,7,8/20/2024 12:00:00 AM,9/1/2024 12:00:00 AM,8/26/2024 12:00:00 AM,268,267,35,68,86.9323,0.3731,12.6854,,,,25.3708,99.6177,13.0585,0.3745,46.438,37.0755,16.1035,,,,8.239,85.7605,1.498,4.494,,,,,0.3745,93.2505,,,,,,,,,,,,0.3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.243,,,0.749,,,,,,,,,,,,,,,,,,,,,99.9915,,,,,,,,,,,,,,,27.8166,72.1728,,,14.6055,59.5455,8.239,9.3625,6.741,1.498,,,,91.504,3.268,5.2288,,,,0.749,99.2425,,,,17.7378,23.3988,64.158,45.288,41.8914,2.6418,1.1322,,5.2836,0.3774,,26.418,6.4158,,63.7806,69.0642,,52.288,47.7128,,,,90.4134,,,9.5893,90.4134,,,,,,,,49.0595,,,,76.398,,,2,2.4375,0.573375384457887,2.30928936637271,2.56571063362729,6,6.74339622641509,2.59397138851405,6.42470343498086,7.06208901784933,110000,100290.858208955,56651.345699116,93369.7947828573,107211.921635053,400,1057.71535580524,2074.29341207607,803.825965297355,1311.60474631313,1300,4244.60377358491,6680.85124920172,3423.80091384918,5065.40663332063,1,1.42845826758294,0.714012505063098,1.33014897160553,1.52676756356034
4170,Chad,TCD,148,Sila,TD21,TD2101,Kimiti,Kimiti,TD2101,2,7,8/21/2024 12:00:00 AM,9/2/2024 12:00:00 AM,8/27/2024 12:00:00 AM,185,181,15,7,90.804,1.081,7.0265,1.081,,,3.7835,97.8305,8.1075,,40.885,35.9125,22.6525,0.5525,,,1.105,58.565,19.3375,20.4425,0.5525,,,,2.7625,74.5875,12.7075,,,1.105,,,,,,,,,,,,,,,1.105,,,0.5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.525,,,1.6575,,,,,,,,,,,,,,,,,,,,,100.0025,,,,,,,,,,,,,,,92.82,7.1825,,,20.995,33.15,14.365,20.995,5.525,4.9725,,,0.9009,85.5855,9.9099,3.6036,,,,21.5475,78.455,,,0.7042,2.8168,,7.7462,5.6336,3.521,2.8168,23.9428,,9.8588,9.1546,,30.9848,71.1242,,10.563,2.8168,0.7042,22.5225,77.4774,,,6.9768,13.9536,,1.1628,3.4884,95.3496,,3.4884,11.628,,,,,54.145,,,23.7575,28.73,,41.99,3,2.73529411764706,0.702701189499354,2.49426959809286,2.97631863720125,7,7.13661202185792,2.853823068176,6.71469067875062,7.55853336496523,75000,95715.945945946,83141.4009055855,83490.591216516,107941.300675376,200,323.947513812155,422.685988325311,261.111509647574,386.783517976735,200,374.205801104972,805.657907203797,254.437639844507,493.973962365437,2,4.51764708291667,9.67511282729529,2.90512827836745,6.13016588746588
4171,Chad,TCD,148,Wadi Fira,TD17,TD1701,Biltine,Biltine,TD1701,2,7,8/15/2024 12:00:00 AM,8/25/2024 12:00:00 AM,8/20/2024 12:00:00 AM,265,252,211,7,17.7378,2.2644,77.367,2.6418,,,2.6418,95.1048,79.6314,,21.912,68.5248,9.5616,,,,0.7968,94.8192,1.5936,2.7888,,,,,,94.0416,1.5872,,,0.3968,,,,,,,,0.7936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3968,,,,,,,,,,,,,,,,,,,,,,,,,,1.984,,,0.3968,,,,,,,,,,,,,,,,,,0.3968,,,99.9984,,,,,,,,,,,,,,,84.0624,15.936,,,53.784,41.4336,4.3824,,0.3984,,,,,55.7699,19.231,25.0003,,,,27.776,72.2176,,,2.198,16.485,1.6485,32.97,10.99,19.782,2.198,5.495,,19.2325,2.198,2.198,9.3415,11.5395,,31.3215,15.9355,37.366,59.6161,40.3851,,,,23.8095,,9.5238,33.3333,71.4285,4.7619,23.8095,9.5238,,0.3984,,1.1952,71.3136,,,,67.728,,15.5376,3,2.97368421052632,0.432554477437502,2.83334500643354,3.11402341461909,7,6.85606060606061,2.41898363969551,6.55830430319587,7.15381690892534,83000,102813.237735849,71118.5707131353,94075.6795947912,111550.795876907,200,577.091633466135,3793.5571320293,98.197227552406,1055.98603937986,900,1281.824,2072.74966921972,1019.6396010362,1544.0083989638,2,1.89312828685259,1.14221429823395,1.74893643241588,2.0373201412893
4172,Chad,TCD,148,Wadi Fira,TD17,TD1702,Dar-Tama,Dar-Tama,TD1702,2,7,8/25/2024 12:00:00 AM,9/2/2024 12:00:00 AM,8/29/2024 12:00:00 AM,267,254,147,74,41.5695,1.498,53.5535,3.3705,,,27.713,95.123,55.0515,0.3937,9.0551,66.5353,24.0157,,,,0.7874,48.8188,3.1496,44.0944,3.1496,,,0.3937,1.1811,90.9447,1.5748,0.3937,,,,,,4.7244,,,,0.3937,,,,,,,,,,,,,,,,,,,,,,,,,0.3937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9998,,,,,,,,,,,,,,,70.866,29.1338,,,32.6771,53.9369,8.6614,3.937,0.7874,,,,1.1628,68.6052,,30.2328,,,,0.3937,99.6061,,,,37.5535,,49.8078,54.1561,15.812,,29.2522,,58.1091,3.5577,,31.2287,0.7906,,62.8527,33.6005,39.1347,12.7908,87.21,,,,1.3333,,90.6644,6.6665,66.665,,85.3312,9.3331,,1.5748,,8.2677,25.9842,11.4173,,,72.4408,,,2,2.4,0.54322516878109,2.22821711843224,2.57178288156776,7,6.98867924528302,2.67051687162823,6.66058215055024,7.3167763400158,72000,88407.9625468165,55188.1350088769,81653.0445207079,95162.880572925,750,2240,3664.58360431439,1780.12714881176,2699.87285118824,800,3037.35177865613,4847.836516943,2427.7900376269,3646.91351968535,2,2.1051725023741,1.36346972196138,1.87387651754981,2.33646848719839
4173,Chad,TCD,148,Wadi Fira,TD17,TD1703,Kobé,Kobé,TD1703,2,7,8/16/2024 12:00:00 AM,8/26/2024 12:00:00 AM,8/21/2024 12:00:00 AM,269,220,179,67,20.4435,5.2038,61.3305,13.0095,,,24.9039,81.774,66.5343,18.18,13.635,59.085,8.6355,0.4545,,,1.3635,66.8115,1.818,28.179,1.818,,,0.4545,0.4545,86.355,1.818,,,,,,,6.8175,,,,2.2725,,,,,,,,,,,,,,,,,,,,,,,,,0.909,,,,0.4545,,,,,,,,,,,,,,,,,,,,,,,,,,0.4545,,,,,,,,,,,,,,,,,,,,,,,,99.99,,,,,,,,,,,,,,,91.809,8.181,,,34.9965,45.9045,13.1805,2.2725,3.636,,,,9.8595,23.9445,1.4085,63.3825,1.4085,,,4.545,95.445,,,,42.858,,23.81,44.7628,5.7144,3.8096,37.6198,,17.6194,23.81,,35.715,3.8096,,52.8582,21.9052,40.0008,5.634,94.3695,,,,5.97,,85.0725,53.73,67.1625,,29.85,5.97,,3.636,,15.453,28.6335,15.9075,,,76.8105,,0.909,3,2.63636363636364,0.549699822704914,2.44498272313217,2.8277445495951,7,7.60153256704981,3.05940155536352,7.22278816275472,7.98027697134489,105000,127396.710037175,83741.9048464249,117185.041933391,137608.378140958,1000,5336.43181818182,9757.32011936851,4020.7550416842,6652.10859467943,2500,7881.72361809045,11107.6794312766,6306.91858207252,9456.52865410839,2,2.45335810590164,1.64658538237288,2.15520843386997,2.75150777793331
4174,Chad,TCD,148,Wadi Fira,TD17,TD1704,Mégri,Mégri,TD1704,2,7,8/23/2024 12:00:00 AM,8/29/2024 12:00:00 AM,8/26/2024 12:00:00 AM,263,221,225,15,12.9268,14.4476,71.0974,1.5208,,,5.703,84.0242,85.545,,15.8375,69.2325,14.9325,,,,,95.4775,1.81,2.715,,,,,,98.645,1.3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0025,,,,,,,,,,,,,,,98.645,1.3575,,,65.16,34.8425,,,,,,,,99.9999,,,,,,27.15,72.8525,,,,27.9495,2.4844,34.1605,27.3284,32.9183,1.8633,2.4844,,9.3165,,,26.0862,6.211,,32.9183,16.1486,28.5706,99.9999,,,,,,,,,,,,,,,,,72.4,,,,52.0375,,10.4075,3,2.975,0.63251480274633,2.77498125695495,3.17501874304505,7,7.08396946564886,2.69063596634883,6.75151337537458,7.41642555592313,65000,71981.6349809886,37391.5135964063,67370.3159775981,76592.9539843791,200,295.828054298642,292.047507201634,256.537571768846,335.118536828439,800,938.036199095023,726.497059525548,840.297237722791,1035.77516046725,1,1.69545454545455,2.17842645450982,1.40171558225118,1.98919350865791
4200,Guatemala,GTM,320,Alta Verapaz,GT16,,,Alta Verapaz,GT16,1,4,5/8/2024 12:00:00 AM,6/17/2024 12:00:00 AM,5/28/2024 12:00:00 AM,228,107,88,0,27.3025,16.4774,22.9617,33.2582,,,,50.2642,39.4391,3.8964,8.2761,22.724,33.9299,24.9994,5.0341,1.1377,3.4131,10.5515,21.2741,36.3464,26.7915,0.4833,1.1377,,,,,64.5216,,,,1.1002,,,0.4673,,1.1002,11.4693,,,,,,,2.6677,,,,,,,,,,3.7679,3.6023,,,,,,,,,,,0.4673,,,,,,,,,,,,,,,,,,,,,,,,,,1.1002,,,,,,,,,4.2352,,,,1.1002,,,,,,,1.1002,3.3006,,,61.0636,0.4833,18.9687,4.863,5.6885,6.6551,1.1377,1.1377,65.779,4.504,12.518,8.014,0.994,5.85,2.34,,,,,,,,,,,,,5.5908,39.4825,24.0364,15.4461,13.1404,2.3057,,34.2423,63.5575,1.1002,1.1002,1.4706,9.8652,,,,2.4663,7.6593,3.462,,6.6636,52.8339,17.5245,35.5698,18.7806,,3.462,,8.655,54.9286,42.7676,2.3057,,7.6812,5.3912,,31.536,32.3472,31.536,7.6812,5.3912,5.3912,,0.4833,1.1377,2.2754,29.0369,,3.4131,,67.3765,1.1377,3.4131,,,0,,,,,0,,,3000,3390.99711627811,3415.40549391866,2888.78590437641,3893.20832817982,,,0,,,,,0,,,0.524025,1195.83681675629,9351.93949174017,-638.229412409947,3029.90304592253
4201,Guatemala,GTM,320,Baja Verapaz,GT15,,,Baja Verapaz,GT15,1,4,5/7/2024 12:00:00 AM,6/22/2024 12:00:00 AM,5/30/2024 12:00:00 AM,218,87,104,0,19.3935,25.273,21.4355,33.441,0.4593,,,40.829,46.7085,1.6424,10.6548,32.7856,34.7648,18.6776,1.474,,2.2952,10.8232,23.2888,38.85,18.6776,6.0644,,,,,,79.4778,,,,,,,,,,5.9764,,,,,,,,,,,,,,,,,3.7145,1.6186,,,,,,0.8093,0.8093,,,,,,0.8093,,,,,,,,,,,,,,,,,,,,,,0.8093,,,,,,,,,1.4526,,0.8093,,,,2.2619,,,,,,,,1.4526,,,63.1076,6.0644,18.3616,5.4116,3.9376,3.1164,,,59.5068,9.8336,15.2452,7.5384,3.2848,4.5904,,,,,,,,,,,,,,13.3728,23.4911,32.2485,17.9882,10.5917,2.3077,,35.2492,64.75,,,,12.6503,,,,4.5528,2.2764,,,7.0894,76.4549,6.8292,25.0731,21.008,,,,7.0894,69.5858,30.4142,,,22.7628,7.5876,13.6186,15.1752,21.2062,21.2062,7.5876,,,13.6186,3.2848,,,35.4176,2.2952,3.7692,2.2952,58.3488,,4.422,,,0,,,,,0,,,3000,3737.48918322565,3658.07910357148,3189.11994142957,4285.85842502173,,,0,,,,,0,,,0.6993007,0.749329601599033,0.839187076500544,0.563984182558545,0.934675020639521
4202,Guatemala,GTM,320,Chimaltenango,GT04,,,Chimaltenango,GT04,1,4,5/9/2024 12:00:00 AM,6/18/2024 12:00:00 AM,5/29/2024 12:00:00 AM,217,90,76,0,22.9538,16.5024,20.4316,40.1089,,,,43.3854,36.934,3.3387,11.6038,40.7766,31.7993,10.8916,1.5877,,3.3387,19.7056,25.8341,31.9626,15.818,3.3387,,,,,,60.0188,,,,2.4247,1.5629,,1.7236,,,7.9752,,,,,,,,,,0.8618,,,,,,0.8618,1.7236,0.8618,0.8618,,,,,,,,3.9876,,,,,,,,,,,,,,1.7236,,,,,,,,,,0.8618,,0.8618,,,,,,,,,0.8618,,11.2617,,,,,,,,,,,,1.5629,,,67.4862,5.0897,14.067,1.751,4.9264,6.6774,,,70.276,8.2651,2.4632,4.2142,12.316,2.4632,,,,,,,,,,,,,,9.8714,13.5904,39.103,19.7428,13.5904,,4.1016,31.4628,68.5344,,,2.2804,13.3633,,5.03,,3.7725,,,,8.3333,49.2115,13.1287,18.1587,24.5307,,,2.2804,6.0529,72.0536,27.946,,,7.3384,7.3384,,22.0152,35.323,29.3536,49.9998,,,,5.0897,,0.8755,17.7323,1.5877,4.9264,2.6265,72.9615,,1.751,,,0,,,,,0,,,4000,4918.81076270829,4459.71184565586,4248.38582374341,5589.23570167317,,,0,,,,,0,,,0.1,0.360877873185201,0.523096719526546,0.24740226233487,0.474353484035532
4203,Guatemala,GTM,320,Chiquimula,GT20,,,Chiquimula,GT20,1,4,5/8/2024 12:00:00 AM,6/22/2024 12:00:00 AM,5/30/2024 12:00:00 AM,231,124,113,1,21.0302,15.0459,35.5984,28.3278,,,0.3035,56.6286,50.6443,1.8219,6.3378,40.2096,33.3831,11.2912,5.6712,1.2831,3.8493,9.8538,22.6572,30.8169,27.1495,5.6712,,,,,,80.4779,,,,,,,,,,3.4202,,,,,,,,,,,,,,,,1.2762,3.0884,0.536,,,,,,,,,,,,,,,,,0.536,,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,8.525,,,,0.536,,,,,,,0.536,,,0.536,80.779,0.5388,9.2373,3.105,2.3607,3.9771,,,76.1854,9.0318,2.8995,4.3881,1.8219,3.105,2.5662,,,,,,,,,,,,,28.4294,20.5268,22.4341,17.1657,11.4438,,,28.4827,69.6933,1.2831,0.5388,1.841,21.5028,,,,6.0016,,0.7732,2.6142,3.682,63.1088,13.3656,39.213,23.0492,,3.682,,1.841,69.2096,30.7902,,,12.389,27.1389,,20.9444,39.5279,29.4998,20.9444,12.389,,,0.5388,,1.2831,39.4653,1.2831,5.4657,1.2831,56.6833,,2.3607,,,0,,,,,0,,,3000,4307.78036341388,4241.58463360845,3685.7642137763,4929.79651305146,,,0,,,,,0,,,0.69874,1.59096730732396,2.99707734841644,1.04604415306643,2.1358904615815
4204,Guatemala,GTM,320,El Progreso,GT02,,,El Progreso,GT02,1,4,5/7/2024 12:00:00 AM,6/22/2024 12:00:00 AM,5/30/2024 12:00:00 AM,222,55,72,1,17.4252,26.7845,8.0617,47.734,,,0.3223,25.4869,34.8462,6.4123,7.7018,29.4737,35.8948,14.1053,6.4123,,5.1316,3.8421,30.772,29.4825,23.079,7.693,,,,,,81.0063,,,,,,,,,,8.8689,,,,,,,,,,,1.2645,,,,,,,,1.2645,,,,,,,,,,,,1.2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2645,,,,,,,,,,,3.8022,1.2645,,,71.7984,1.2807,15.386,6.4035,3.8509,,,1.2807,67.5316,6.4865,15.5946,,6.4955,1.2973,2.5946,,,,,,,,,,,,,29.9934,17.4933,37.5174,2.4966,12.5001,,,39.2517,60.7482,,,,8.326,,,,2.0815,8.3405,,,10.422,81.2655,8.326,18.7335,8.326,,2.0815,4.163,6.2445,60.0039,39.9969,,,37.5376,,,56.2633,37.4945,18.7257,25.0107,,,,,,1.2807,23.0614,1.2807,3.8421,1.2807,85.9125,,,,,0,,,,,0,,,4500,5368.22843647079,4653.7587096523,4662.62736185565,6073.82951108593,,,0,,,,,0,,,0.6993007,8.21882635739565,61.4009062029367,-9.32428970058626,25.7619424153776
